"107","7955","100","15122019"
"107","16363","100","15122019"
"107","16330","100","15122019"
"107","15831","100","15122019"
"107","15828","100","15122019"
"107","16245","100","15122019"
"107","18160","100","15122019"
"107","18436","100","15122019"
"107","16215","100","15122019"
"107","15843","100","15122019"
"108","3501","100","18122019"
"109","15871","100","02012020"
"110","16198","100","04012020"
"110","16116","100","04012020"
"110","5740","100","04012020"
"110","16915","100","04012020"
"110","3575","100","04012020"
"110","16139","100","04012020"
"110","16366","100","04012020"
"110","3425","100","04012020"
"110","17301","100","04012020"
"110","15285","100","04012020"
"110","4253","100","04012020"
